source_id,designation,ra,dec,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,ag_gspphot,azero_gspphot,bp_g,bp_rp,distance_gspphot,ebpminrp_gspphot,g_rp,grvs_mag,grvs_mag_error,libname_gspphot,logg_gspphot,mh_gspphot,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_rp_mean_flux,phot_rp_mean_flux_error,radial_velocity,radial_velocity_error,ref_epoch,teff_gspphot,vbroad,vbroad_error
65279624546155904,Gaia DR3 65279624546155904,56.463339635819075,24.32411987970934,166.20741756723507,-23.542873307920914,59.67666551628103,4.346129547155151,0.31033439524895146,2.5930150434223496,-3.9128604491253394,15.060014,15.6842575,14.281184,0.02600706,0.019169502,0.028047819,0.03501331,0.024162794,1.0006958,0.7641,0.976,0.62424374,1.4030733,1878.5676,0.4112,0.7788296,13.707019,0.12572749,MARCS,3.477,-0.3108,7273.0079430334945,39.118923,17821.37083461105,5.222206,15370.373065296997,19.808058,34.90261,6.990535,2016.0,5076.479,,
65281235157792000,Gaia DR3 65281235157792000,56.373224393454294,24.323537208684858,166.14126287913462,-23.59825129983673,59.596212816696855,4.363680740297755,-0.6285179101974524,0.11522108306491552,-3.315597409928022,19.860802,20.330038,19.1791,0.51546556,0.41159543,0.60781586,0.78565407,0.5239991,1.0684502,,,0.46923637,1.150938,,,0.68170166,,,,,,100.78632066121763,11.525648,214.10458590403766,1.02355,168.85670742323268,10.696417,,,2016.0,,,
65281273813601024,Gaia DR3 65281273813601024,56.38290209513224,24.33430323535918,166.14056116876947,-23.584349651711975,59.60722340130683,4.372232909472991,0.18088403105136877,1.1808791816154995,-1.2208364726580856,14.498738,15.270125,13.639161,0.022371054,0.017213836,0.02484717,0.030200694,0.02143559,1.1022265,0.8515,1.1289,0.7713871,1.6309643,2585.037,0.4503,0.8595772,13.186932,0.06928231,MARCS,2.7426,-0.0781,10650.42264263908,28.048122,29884.883469669985,7.827701,27764.748412178313,25.558714,11.102732,2.2702608,2016.0,4693.632,,
65281273813601280,Gaia DR3 65281273813601280,56.38987047721604,24.329568745355065,166.14916681196604,-23.5836230783803,59.61238543629857,4.366213074492242,0.18126766290082216,3.233466840999056,-1.781566102421202,16.831215,17.219284,16.216507,0.07173667,0.058104176,0.08128799,0.09270861,0.06740742,1.081093,0.2294,0.2792,0.38806915,1.0027771,1188.6746,0.126,0.61470795,,,PHOENIX,4.7061,-2.2919,1768.898733297964,22.687185,3487.0714556074204,2.8439834,2585.5636935027287,12.401604,,,2016.0,5449.543,,
65281995367092096,Gaia DR3 65281995367092096,56.35891383281468,24.329361148137778,166.12643185966638,-23.602639484277162,59.58474875337491,4.37224209124713,,,,20.890354,20.592503,20.31362,4.9601564,4.522491,,,,,,,-0.29785156,0.27888298,,,0.57673454,,,,,,79.14356128309798,34.54129,82.94780637948641,1.4574045,59.389612481329095,12.375021,,,2016.0,,,
65282025431781120,Gaia DR3 65282025431781120,56.36035186499796,24.33710240586469,166.12184754006032,-23.596006523025572,59.58774622384885,4.3795023523519685,0.7053512141333685,1.7303122836045397,0.43647579011083276,18.978106,19.438505,18.249483,0.2494377,0.18895559,0.2889867,0.36022234,0.23622027,0.98592067,0.0013,0.0017,0.46039963,1.1890221,969.488,7.0E-4,0.72862244,,,MARCS,5.0837,-3.0519,229.09455722532684,21.253225,482.7305870810361,1.2455117,397.52556933812843,9.642871,,,2016.0,4364.0454,,
65282098447322240,Gaia DR3 65282098447322240,56.36413268402052,24.342026959096295,166.12105044181976,-23.59004128058155,59.59220714745178,4.383543888118036,0.44257143611507704,2.110445982638952,-0.6177671313702378,17.171558,17.696274,16.461353,0.084019765,0.0620682,0.09463073,0.10930448,0.07504947,1.0499632,0.2828,0.357,0.5247154,1.2349205,875.5338,0.1539,0.7102051,,,MARCS,4.8266,-1.774,1140.0071792060814,27.130512,2548.7265739314626,2.4853122,2063.5578602479222,13.450216,,,2016.0,4884.1167,,
65282098447322752,Gaia DR3 65282098447322752,56.353359973199396,24.345769619048642,166.11035505575984,-23.59381896759874,59.58343645777364,4.389363205273023,6.975272360665578,19.667398564243655,-43.51382742212487,16.211872,17.810318,14.96774,0.052395333,0.03907258,0.058904808,0.070701,0.049011815,1.0265061,0.7289,1.1498,1.5984459,2.842578,142.3988,0.4813,1.244132,,,MARCS,4.8117,0.0847,1026.3358069698252,28.048525,6168.765551000005,6.943383,8166.991156505321,25.689032,,,2016.0,3408.924,,
65282132804878208,Gaia DR3 65282132804878208,56.32018630545911,24.323920290853927,166.10175289572572,-23.630272989341186,59.5490261918277,4.374738999889606,1.561632171387875,4.864386303783702,-2.0034942419860178,20.146175,20.753345,19.281784,0.6818964,0.51234347,0.8820873,1.1803114,0.6490309,1.0675528,,,0.6071701,1.4715614,,,0.8643913,,,,,,68.24622492540307,16.651653,164.6176851859398,1.1109676,153.6189529479114,19.024239,,,2016.0,,,
65282132806046208,Gaia DR3 65282132806046208,56.316264352733015,24.322033708769172,166.10022664364246,-23.634064605265277,59.54511212846324,4.373689856976854,,,,21.137077,20.934416,20.037243,7.896333,7.208634,,,,,,,-0.20266151,0.8971729,,,1.0998344,,,,,,57.763128382568276,5.9814906,66.08701646035898,2.1326306,76.6057010839141,16.763937,,,2016.0,,,
65282304605751168,Gaia DR3 65282304605751168,56.35234193701674,24.357294979339702,166.10119618394504,-23.585866401971277,59.58508445123537,4.400808474472548,0.25431116101560136,4.405398786863225,-4.882796695742009,17.123806,17.586903,16.418804,0.07800504,0.058112737,0.08997387,0.11023208,0.07498715,0.98714906,0.3936,0.4904,0.46309662,1.1680984,996.0623,0.216,0.70500183,,,MARCS,4.7724,-2.2869,1260.8285424604362,21.098637,2663.3248356194968,2.4091895,2146.0341955421864,13.321272,,,2016.0,5152.738,,
65282442043576576,Gaia DR3 65282442043576576,56.44069847961654,24.32089404840658,166.19305392745287,-23.559081074135126,59.655770300452076,4.347531509618501,,,,20.772972,20.92267,19.531803,2.9832764,1.3206499,,,,,,,0.14969826,1.3908672,,,1.241169,,,,,,58.39137430466766,16.298649,92.41823228443747,1.2988967,122.02177030529033,10.122701,,,2016.0,,,
65282472110045056,Gaia DR3 65282472110045056,56.415430459771635,24.325274029128334,166.17119006007584,-23.57123503280667,59.63421644765876,4.3568829413057255,0.751787388901864,5.082421466461543,-8.113608550237165,19.963167,20.097612,18.788118,0.52431965,0.3936974,0.5911213,0.79623324,0.5022979,0.9497132,,,0.13444519,1.309494,,,1.1750488,,,,,,124.8452941017797,93.1228,194.84085780235347,1.0050433,242.05325971367049,11.021685,,,2016.0,,,
65282510761960448,Gaia DR3 65282510761960448,56.43468356091547,24.32686211741374,166.1842536865111,-23.558315190599068,59.65172884780435,4.354561425116254,0.17994793809325565,-1.0563956858301933,-1.330928034459962,18.57618,18.528128,17.878042,0.21346705,0.1886696,0.2852986,0.30306044,0.21886821,0.9442177,0.0046,0.0056,-0.048051834,0.65008545,2229.3777,0.0025,0.6981373,,,MARCS,4.7995,-3.1317,529.8657373989463,75.12871,698.9962352104614,1.5424165,559.681879226005,14.707312,,,2016.0,5161.509,,
65282545122600832,Gaia DR3 65282545122600832,56.447329151732255,24.323610029666675,166.19596774078008,-23.553018901045583,59.662281364063325,4.348848304085134,,,,20.795008,21.02314,19.907757,3.7974823,3.2023008,,,,,,,0.22813225,1.1153831,,,0.8872509,,,,,,53.23055174572417,19.1052,90.56156498486477,1.7487365,86.30893829250113,15.657768,,,2016.0,,,
65282579483655168,Gaia DR3 65282579483655168,56.45845062701751,24.330637147145925,166.19904855450622,-23.541014677330505,59.67374823744809,4.353468438154845,0.36615156522851106,1.7025435605599362,-2.3044891565583283,17.316244,17.735533,16.641157,0.095105425,0.06343244,0.1009011,0.12133665,0.077047035,0.9619156,0.0187,0.0238,0.41928864,1.0943756,1071.7822,0.0102,0.675087,,,PHOENIX,4.7385,-2.4261,1099.5212370374588,53.720108,2230.7391341811995,2.2692165,1748.620041071741,16.738462,,,2016.0,4795.199,,
65282613841984512,Gaia DR3 65282613841984512,56.442444695858995,24.33401484295989,166.18476347426474,-23.548267612678586,59.660228583855,4.359978408996876,1.803283092487808,0.7110552908190545,-3.1709479483496743,20.343634,20.670004,19.590336,1.0957432,0.7229789,1.1198981,1.9020762,1.1694219,0.9730751,,,0.32637024,1.079668,,,0.7532978,,,,,,73.69112210289295,23.849224,137.24390199512206,1.1071049,115.61762527737892,13.079237,,,2016.0,,,
65282613841984640,Gaia DR3 65282613841984640,56.438412671247185,24.33383240400468,166.18191898924132,-23.55086197909281,59.65659446406983,4.360610651528313,-1.117214162226006,2.292574061951913,-1.6884059393491029,20.447178,20.48319,19.189093,1.2866954,1.072929,1.980621,2.0474572,1.42613,1.3325531,,,0.03601265,1.2940979,,,1.2580853,,,,,,87.52671207724842,24.982927,124.76001658595638,1.2347896,167.30980588894377,19.371859,,,2016.0,,,
65282682561461760,Gaia DR3 65282682561461760,56.41171525009224,24.329889673419014,166.1650757969684,-23.570069610066977,59.63192657982908,4.3621318795484125,-0.05428009915489453,-0.25970370081436983,0.11535542630718187,19.916471,19.91639,18.626755,0.6002195,0.42920166,0.7167941,0.91040856,0.5502786,0.9638973,,,-8.201599E-5,1.2896347,,,1.2897167,,,,,,147.52345856089912,33.57542,203.4032315291654,1.404571,280.83833467218625,12.121935,,,2016.0,,,
65282716920390272,Gaia DR3 65282716920390272,56.41803091046298,24.337991228860364,166.16382838353312,-23.560198289126152,59.639348668814094,4.368763778017742,0.24851524962432625,0.6207297935818538,-1.9464934387029542,19.600325,20.271587,18.905588,0.47190383,0.32008004,0.5100896,0.6506392,0.41094145,1.0269129,,,0.67126274,1.3659992,,,0.6947365,,,,,,106.36079334193685,19.847513,272.1555144405478,1.1600215,217.2316050570512,9.102976,,,2016.0,,,
65282751280135552,Gaia DR3 65282751280135552,56.39188247464027,24.33973882945029,166.14323220896893,-23.574836300680353,59.61643095951358,4.375727284146458,0.060626349560471,-0.19744367270790925,-1.7960578915004335,18.736914,19.07845,17.96601,0.217918,0.17257455,0.24752839,0.3199314,0.21307103,0.94011724,0.0056,0.0073,0.34153557,1.1124401,1288.76,0.003,0.77090454,,,PHOENIX,4.927,-1.6969,319.18088680449324,34.533722,602.8106764791944,1.345397,516.1242174207033,14.820226,,,2016.0,4440.466,,
65282785639865088,Gaia DR3 65282785639865088,56.40064537912233,24.351866143048223,166.1408582596725,-23.560480960787796,59.626925870267385,4.385792569020289,-0.3946490301468005,-0.4611097774775367,-0.930310080776701,19.58764,20.403704,18.720757,0.4346468,0.31629467,0.49607638,0.6159834,0.38638726,0.9901716,,,0.8160629,1.6829472,,,0.86688423,,,,,,94.17490012286824,12.0717125,275.3533707410041,1.2445525,257.54656309172805,10.007832,,,2016.0,,,
65282785639867136,Gaia DR3 65282785639867136,56.39904703367792,24.3459706042052,166.14397920466917,-23.565837648450643,59.6241960669532,4.380363985206097,0.4486841181428983,3.006527306327036,-0.9936779151306221,19.57352,19.888304,18.59028,0.7267435,0.5475021,0.836931,0.96141917,0.5845247,1.4219229,,,0.3147831,1.2980232,,,0.9832401,,,,,,151.38947385836923,12.687061,278.95775716451004,2.8509865,290.43290740693647,13.516281,,,2016.0,,,
65282815707429120,Gaia DR3 65282815707429120,56.42582101627667,24.340034371709365,166.16809151866275,-23.553930828941485,59.646743779132514,4.369190516971715,1.3740581570639008,-4.349049516268071,2.1820916602071514,19.420353,20.653881,18.273859,0.46809238,0.30586475,0.5327782,0.61119974,0.36614808,1.0726378,,,1.2335281,2.380022,,,1.1464939,,,,,,74.79354979981886,14.683757,321.2220550098705,1.1952314,388.7001376632639,12.479075,,,2016.0,,,
65282850067167744,Gaia DR3 65282850067167744,56.432267071035916,24.3560287249139,166.1611780567644,-23.53811501319445,59.65602727496814,4.383495300154959,0.5726212116179488,-1.4484905338280953,-11.846504114837872,18.982286,20.275509,17.894684,0.30940008,0.20640276,0.32462952,0.40766615,0.24887848,0.91999614,0.2979,0.4433,1.2932224,2.380825,414.2633,0.1727,1.0876026,,,MARCS,4.5976,-1.3489,105.9774613325275,10.658878,480.87482309921967,1.4736041,551.1689549805682,35.09292,,,2016.0,3400.306,,
65282884426905344,Gaia DR3 65282884426905344,56.41508903803319,24.357071857817996,166.14772990867266,-23.547809635987495,59.640949798542884,4.387965479572343,3.381426419097772,-2.765443064995393,-7.213719983533685,20.316261,20.827465,19.050224,0.96523833,0.7201786,1.0885551,1.3500785,0.86495453,1.1441109,,,0.51120377,1.7772408,,,1.266037,,,,,,63.74275912448953,12.869456,140.74787643742172,1.1588866,190.1378815099867,10.814929,,,2016.0,,,
65282888719078528,Gaia DR3 65282888719078528,56.41281352650123,24.352664492988303,166.1492652581548,-23.55247238877266,59.637946434974225,4.384124281567074,-0.3516735967904101,-0.05426342887016158,-0.2883095473895391,19.526527,20.041998,18.94943,0.4323985,0.30580464,0.47469908,0.5899976,0.37343243,1.0093192,,,0.5154705,1.0925674,,,0.57709694,,,,,,131.40667323126365,17.44009,291.29692485141686,1.3026435,208.6345195221698,6.0711308,,,2016.0,,,
65282923078813824,Gaia DR3 65282923078813824,56.41896524360361,24.364370939188117,166.145266676831,-23.54002209174013,59.64601945219554,4.394305392127094,1.2601994448415104,-4.562441125733523,-17.161416092479346,20.062082,20.071718,18.814882,0.78570443,0.5620848,0.94186044,1.0175507,0.6576085,0.94755816,,,0.009635925,1.2568359,,,1.2472,,,,,,127.85852970656374,13.989306,177.87446960999065,2.0019546,236.15933243864134,11.645167,,,2016.0,,,
65282923079628800,Gaia DR3 65282923079628800,56.434343188959446,24.36742067877019,166.15439712761577,-23.528383465727167,59.66039760851464,4.3941894812021545,-0.04803319695295375,1.7650917390867285,-0.8201905968853564,19.84115,19.882317,18.844265,0.6766086,0.44535777,0.7482014,1.0061268,0.59824586,1.118931,,,0.041166306,1.0380516,,,0.9968853,,,,,,152.226609269267,15.368098,218.01505060298706,1.4263432,229.85398795806827,17.727148,,,2016.0,,,
65282923081037696,Gaia DR3 65282923081037696,56.42362211216489,24.36397738263637,166.14899309520874,-23.53747666425806,59.65008213138635,4.392985501435139,0.6196653149169608,1.4449366436984588,-0.05234385962792675,19.822937,20.29096,19.192198,0.59012747,0.39440796,0.6226666,0.8182255,0.47791258,1.0748489,,,0.4680233,1.0987625,,,0.6307392,,,,,,104.47983646702897,18.91541,221.70313318130096,1.2087638,166.83177342579978,9.594786,,,2016.0,,,
65283232316451328,Gaia DR3 65283232316451328,56.45679586432521,24.36754142471917,166.17088414453835,-23.514606892830678,59.680432165431,4.389797258119605,7.671309961502887,19.515752191840225,-45.52730972393302,3.863349,3.836872,3.8506403,0.3413159,0.19997936,0.3104234,0.45126843,0.27632993,3.5421169,,,-0.02647686,-0.013768196,,,0.012708664,3.8476026,0.0057573584,,,,3.987199924215652E8,2391724.0,5.365462576043089E8,1446940.1,2.2850836645705473E8,430378.84,16.286316,0.30294216,2016.0,,84.09449,5.1305113
65283301035925760,Gaia DR3 65283301035925760,56.43692799952058,24.37813428915461,166.1484874326814,-23.518845963367863,59.665070942657046,4.404119905962564,0.19251021767287332,0.39571264543058216,-0.796823127208551,18.23938,18.587336,17.568888,0.23224677,0.15186413,0.26616597,0.28839967,0.17598303,1.084841,0.0071,0.0089,0.3479557,1.0184479,1379.7687,0.0039,0.6704922,,,MARCS,4.9025,-2.3385,501.7441501057461,26.149017,953.2232705660249,1.912821,744.0518633247968,20.078716,,,2016.0,4806.0015,,
65283301035925888,Gaia DR3 65283301035925888,56.432953364532956,24.380030314680557,166.14416958402026,-23.51985896957486,59.66194886873577,4.406767768631248,-1.7587501814032804,0.11189855860207133,-0.5980040090085977,19.094913,19.22413,18.368376,0.3950112,0.25575137,0.45959938,0.50333863,0.29959372,1.002453,,,0.12921715,0.85575485,,,0.7265377,,,,,,279.1031264957833,22.432863,433.4923511387246,1.480689,356.29368406258556,25.761965,,,2016.0,,,
65283335398088064,Gaia DR3 65283335398088064,56.44567013945795,24.390901433822943,166.14562469938528,-23.504030187924148,59.67568427758961,4.414816688851882,0.7214763220852766,12.038239814520415,0.22061242177687235,15.834342,16.315676,15.179194,0.049153585,0.03187846,0.04957491,0.074305974,0.045375824,1.0910327,0.4332,0.5343,0.48133373,1.1364813,855.1853,0.2339,0.65514755,,,MARCS,4.5762,-0.5424,4065.8089800437237,34.77206,8733.93553340032,3.8836877,6721.719673142767,39.317963,,,2016.0,5386.8267,,
65283507195181312,Gaia DR3 65283507195181312,56.37965810972582,24.34731761962039,166.12866760599098,-23.576649626323817,59.6072153596928,4.385578690313727,-0.95952923561116,2.6372607270040134,-9.564205754160119,20.381353,21.13461,19.444761,0.879206,0.658733,1.0486625,1.3277076,0.84379214,1.0072894,,,0.75325584,1.689848,,,0.9365921,,,,,,48.03673011002994,6.8751884,132.55772194799056,1.1311512,132.2067830057575,8.748903,,,2016.0,,,
65283571620022400,Gaia DR3 65283571620022400,56.36757502913316,24.363555150724157,166.10789178038542,-23.57193443627434,59.60004587070196,4.403846915889273,1.4982796951114323,-3.5680927515028147,-12.747898850991229,19.394209,20.43727,18.314856,0.4142248,0.32262504,0.463972,0.5943878,0.3856834,1.059318,,,1.0430603,2.1224136,,,1.0793533,,,,,,91.30809264626416,18.726892,329.05089937279695,1.2113956,374.2968200009286,12.860371,,,2016.0,,,
65283640341149184,Gaia DR3 65283640341149184,56.407177829715806,24.365927883294265,166.1354242497114,-23.546047222856444,59.635860384396025,4.398193726289545,1.9705001246875824,-6.878346256683924,-29.585460427705357,17.805212,18.6436,16.744053,0.13099979,0.09630295,0.143017,0.1780543,0.115254976,0.99796987,0.3648,0.5277,0.83838844,1.8995476,483.4024,0.2022,1.0611591,,,PHOENIX,4.5695,-0.8787,476.40532768611615,58.530724,1421.875768899631,2.1698937,1590.51303408535,18.740606,,,2016.0,3604.2717,,
65283678993053440,Gaia DR3 65283678993053440,56.414691252172965,24.379629539699767,166.13097730512683,-23.531284023025865,59.6455883125241,4.4100469441297365,-0.5376918593064208,-0.08422033058844777,-1.2661804075597598,19.53607,19.468262,19.041224,0.45147604,0.31543803,0.49686736,0.62506926,0.3908543,1.0859567,,,-0.06780815,0.4270382,,,0.49484634,,,,,,222.9010586508433,20.987188,288.7476626056599,1.2523355,191.7205665608282,11.556141,,,2016.0,,,
65283743420335616,Gaia DR3 65283743420335616,56.40684444974062,24.39107503418549,166.11683326683638,-23.527554959058822,59.64113079556528,4.422787596288969,1.2533907264551412,7.494235016281367,3.8144045068777523,19.343884,20.700998,18.269308,0.3792196,0.26628575,0.4123167,0.5381443,0.3312141,1.0094064,,,1.3571148,2.4316902,,,1.0745754,,,,,,71.617224687087,6.808083,344.66193369352675,1.2494885,390.3324631923824,22.41654,,,2016.0,,,
65284056950168192,Gaia DR3 65284056950168192,56.433342131595765,24.386086295963615,166.14003796059663,-23.515121039275506,59.66363510382214,4.4125964657761205,0.35336198773750893,-1.445072248462877,-1.1280241752906903,19.75667,20.491602,19.110804,0.5805078,0.38241827,0.62058514,0.79344714,0.47058293,0.9866146,,,0.73493195,1.3807983,,,0.6458664,,,,,,86.85121549964833,14.1683855,235.6563284885623,1.1758777,179.81947151070236,14.843772,,,2016.0,,,
65284056951045120,Gaia DR3 65284056951045120,56.43160741442811,24.38588029583633,166.13890759485716,-23.51633115482655,59.66204391169701,4.412744066052623,0.5957654561717696,1.2122562101665622,-10.417544294281495,20.339157,20.412102,19.142456,1.5959427,0.88462454,1.7117695,1.9322658,1.1694973,0.9688058,,,0.07294464,1.2696457,,,1.196701,,,,,,93.4492642981773,19.299196,137.81089393645746,1.597575,174.6530097559164,8.24406,,,2016.0,,,
65284091309903360,Gaia DR3 65284091309903360,56.4345620307395,24.396770386484118,166.1331437186058,-23.506436713244206,59.6670857598349,4.4227723082135215,-0.17019128098977168,0.3940306485451178,-0.927386549019564,18.99785,19.321196,18.372524,0.32124045,0.2279223,0.3522459,0.4199223,0.2673937,1.007148,0.0031,0.0038,0.32334518,0.94867134,2830.4014,0.0017,0.62532616,,,MARCS,4.8096,-3.0299,255.23395165477368,20.46907,474.03118901227674,1.509851,354.9347690252754,16.431095,,,2016.0,5207.0337,,
65284091312136832,Gaia DR3 65284091312136832,56.436712486774496,24.404558243453252,166.12904974708096,-23.499338057537102,59.670724582774795,4.4299363702355565,0.16642365157598665,0.9814815305167414,-3.7328855512480175,17.97667,17.899044,17.217896,0.16066559,0.11279444,0.17858057,0.22062032,0.13490124,1.0430365,,,-0.077625275,0.6811485,,,0.7587738,,,,,,945.7991467347787,68.48625,1214.1678082490116,3.7207558,1028.0161111222517,30.400805,,,2016.0,,,
66717747099244928,Gaia DR3 66717747099244928,56.89972545335907,24.239128755104154,166.5908408770786,-23.3386574440161,60.047183840982015,4.1760494212453345,1.852275814659479,2.9433824544923572,-4.172375756464817,18.613565,19.897192,17.519604,0.23152246,0.14529973,0.2431421,0.31429338,0.18352494,1.0400814,0.3498,0.5235,1.2836266,2.3775883,328.1472,0.1996,1.0939617,,,PHOENIX,4.615,-1.1223,150.15505737781942,9.51115,675.3370951300674,1.6526837,778.6038193654928,16.218807,,,2016.0,3333.4167,,
66717751394428160,Gaia DR3 66717751394428160,56.902832051878065,24.239374051966482,166.59294040623544,-23.336567418849576,60.05000948307125,4.175671870717653,-0.6872197928517372,-0.29064500258170217,-0.4358122483983501,20.613232,21.195581,19.790606,1.1177981,0.6673027,1.1514343,1.5250269,0.85359424,0.9615879,,,0.5823498,1.4049759,,,0.8226261,,,,,,45.41339941814502,11.059526,107.06665518240402,1.0377405,96.14254576765896,10.887768,,,2016.0,,,
66718163711011840,Gaia DR3 66718163711011840,56.91683138448704,24.255894233030666,166.59108711829518,-23.31576002804661,60.06610762632365,4.189016227337565,-1.202182345754098,-4.529695050112787,-1.1879752392402971,19.978302,20.981167,18.878103,0.66315675,0.40466344,0.7965261,0.91542906,0.49890277,1.081578,,,1.0028648,2.1030636,,,1.1001987,,,,,,55.32867971822078,10.394041,192.1437067944572,1.2436473,222.8009977996574,10.274519,,,2016.0,,,
66728918309301120,Gaia DR3 66728918309301120,56.77497125737674,24.24071329138564,166.49804519458147,-23.41407168598653,59.93621829061249,4.202414182014087,,,,20.815079,20.52814,19.52595,2.1130478,1.3265216,,,,,,,-0.28693962,1.0021896,,,1.2891293,,,,,,83.97722991471802,18.914097,88.90269651913923,1.0900341,122.68137227617119,13.0754175,,,2016.0,,,
66729085812908544,Gaia DR3 66729085812908544,56.752414989741695,24.247863798705815,166.47621779751637,-23.42261266821794,59.91766200791795,4.213887824657044,,,,20.67398,21.215935,20.150057,3.4402626,1.8463217,,,,,,,0.54195404,1.0658779,,,0.5239239,,,,,,44.57000652360999,10.631924,101.24053345342007,1.7220795,69.04552809944103,20.066662,,,2016.0,,,
66728192459707648,Gaia DR3 66728192459707648,56.81331746896928,24.2370237428666,166.5289355530709,-23.39327392934919,59.96962333233768,4.191176252566679,0.0033955100602139493,-0.917440430521135,-0.7895915452849707,19.671366,19.985586,19.118391,0.5091375,0.29845747,0.527428,0.6984057,0.3840907,1.0196129,,,0.31422043,0.8671951,,,0.5529747,,,,,,138.41465638350195,15.582305,254.91814605210712,1.1201824,178.56735999258584,12.227999,,,2016.0,,,
66728231116372608,Gaia DR3 66728231116372608,56.822511149086665,24.24292427792182,166.53136345883348,-23.383267582264605,59.97911770870065,4.1951045586729725,0.3635507404526522,0.6804205440775144,-4.127771294977666,16.250559,16.689793,15.620484,0.06369181,0.03771692,0.06455223,0.09868836,0.053951196,1.0600295,0.4862,0.5932,0.43923378,1.0693083,1041.8567,0.265,0.6300745,,,PHOENIX,4.6146,-1.1368,2880.709873889017,20.996727,5952.829716769787,3.7011325,4476.768219626927,21.643429,,,2016.0,5638.2354,,
66728918308908800,Gaia DR3 66728918308908800,56.77408018203263,24.24385634306589,166.49508610590559,-23.41229256398781,59.93611204217014,4.205658823553616,-0.38655584292865325,-0.08014148565538332,-1.0099306809942936,18.136127,18.519438,17.55271,0.19603103,0.122183405,0.21793568,0.3311082,0.17678013,0.8871322,0.0054,0.0067,0.38331032,0.9667282,2010.186,0.003,0.5834179,,,MARCS,4.788,-2.1922,534.123922277028,15.058944,1048.3243951485204,1.8548255,755.2221962540714,13.301107,,,2016.0,5228.7495,,
66728918311713408,Gaia DR3 66728918311713408,56.77343291508913,24.250281253405866,166.48990087313086,-23.407935348657062,59.93694254452166,4.212057397696199,,,,21.732758,19.904154,18.08776,34.772762,19.563265,,,,,,,-1.8286037,1.8163929,,,3.6449966,,,,,,149.19550336803368,23.093052,38.180663737828084,1.4362322,461.3745286165532,50.354767,,,2016.0,,,
66728952670840832,Gaia DR3 66728952670840832,56.79004357614744,24.244796240625092,166.5061321938657,-23.40180518857618,59.95056005496076,4.2033956378873105,0.37625048264343425,-0.9198596885801034,-0.40467309410925145,16.402283,16.81507,15.822335,0.06716723,0.046772845,0.07732153,0.10245858,0.06480524,1.0199912,0.1593,0.1942,0.41278648,0.99273396,1573.4335,0.087,0.5799475,,,MARCS,4.3888,-1.5813,2566.7836984667706,15.063286,5176.470007961409,3.4989903,3717.268678376815,16.287134,,,2016.0,5294.907,,
66728982733696896,Gaia DR3 66728982733696896,56.81841687211768,24.2577844404311,166.51745926582228,-23.374789713679426,59.97871726662581,4.210421222660929,1.640393558384218,5.326121347735293,-39.91542395791808,19.125074,20.202593,18.031961,0.3882284,0.23327588,0.39036822,0.55062205,0.3349168,1.0067655,,,1.0775185,2.1706314,,,1.093113,,,,,,113.33901714945864,11.461938,421.61624934944166,1.3335781,485.7064086667907,12.244463,,,2016.0,,,
66729017093437184,Gaia DR3 66729017093437184,56.78807637174705,24.26543826774902,166.48955537426977,-23.387739532357042,59.9533268047386,4.2239308887573905,-0.18357651078624973,-0.5190551035002413,-2.2784030890794105,19.118622,19.787422,18.531515,0.3369274,0.22827323,0.38489923,0.4912171,0.32563993,0.9798659,,,0.66880035,1.255907,,,0.5871067,,,,,,166.1299915805965,11.588053,424.1293164033839,1.4170179,306.5857994688683,11.462796,,,2016.0,,,
66729051453174528,Gaia DR3 66729051453174528,56.80177646829548,24.26054747427434,166.50320786347024,-23.38295494683372,59.96447709594275,4.216430018627219,-0.2034590833131899,0.9477826062164736,-1.197502026474449,18.624147,19.133955,18.043009,0.2487167,0.16817187,0.3124664,0.34066463,0.24479076,0.968397,0.0034,0.0044,0.5098076,1.0909462,1703.9076,0.0019,0.5811386,,,PHOENIX,4.8707,-1.5661,303.2738090101547,17.51368,668.7868104809306,1.7758399,480.7887883921985,20.83927,,,2016.0,4719.317,,
66729055750053632,Gaia DR3 66729055750053632,56.797878495320525,24.25905298148737,166.5014390979644,-23.38645165373442,59.96067244282927,4.215747742804707,0.3234498052404305,-2.453778769826517,-1.036416597173564,16.077509,16.482077,15.48719,0.05801833,0.03927708,0.0658543,0.08821926,0.05528802,1.0346003,0.2275,0.2771,0.40456772,0.9948864,1439.2758,0.1244,0.5903187,,,MARCS,4.3527,-1.5106,3488.0787447918356,19.140873,6981.40527114912,4.08923,5061.5318328367175,27.313683,,,2016.0,5360.4565,,
66729085812906496,Gaia DR3 66729085812906496,56.752085686505474,24.24017989303113,166.48160690625554,-23.428501665278983,59.915683394247196,4.206455546997961,-0.22383793440327254,-0.8605252650185246,-0.6607195767705635,17.494005,17.834557,16.958479,0.14161313,0.09577586,0.14853711,0.25081494,0.13804856,1.0017537,0.0112,0.0135,0.34055138,0.87607765,1574.1471,0.0062,0.5355263,,,MARCS,4.7925,-2.9172,1003.6781285744961,10.244523,1893.8450113319286,2.2919996,1305.4691095537303,16.355217,,,2016.0,5349.835,,
